3370;Ward Thijsman;3;Belgien;-
3370;William Neason;3;Storbritannien;-
3370;Willy Van Malderghem;3;Belgien;1949
3370;Branislau Samoilau;3;Belarus;1985
3370;Zach Bell;3;Canada;1982
3370;Ryan Roth;3;Canada;1983
3370;Richard Huera;3;Ecuador;1999
3370;Jefferson Alexander Cepeda;3;Ecuador;1998
3370;Maxim Gourov;3;Kasakhstan;1979
3370;Sergey Belousov;3;Kasakhstan;1976
3370;Paulius Siskevicius;3;Litauen;1993
3370;Gediminas Bagdonas;3;Litauen;1985
3370;Per Mikael Christiansson;3;Sverige;1961
3370;Kjell Nilsson;3;Sverige;1962
3370;Goran Barkfors;3;Sverige;-
3370;Mårten Rosen;3;Sverige;-
3370;Thomas Eriksson;3;Sverige;-
3370;Jonas Holmkvist;3;Sverige;1982
3370;Henrik Sparr;3;Sverige;1975
3370;Jonas Ljungblad;3;Sverige;1979
3370;Michael Olsson;3;Sverige;1986
3370;Christofer Stevenson;3;Sverige;1982
3370;Volodymyr Starchyk;3;Ukraine;1980
3370;Ruslan Pidgornyy;3;Ukraine;1977
3370;Mikhaylo Khalilov;3;Ukraine;1975
3370;Oleg Ruban;3;Ukraine;1975
3370;Oleksandr Klymenko;3;Ukraine;1975
3370;Kyrylo Pospyeyev;3;Ukraine;1975
3370;Oleksandr Fedenko;3;Ukraine;1970
3370;Yuri Prokopenko;3;Ukraine;1969
3370;Oleg Pankov;3;Ukraine;1967
3928;Gregor Muhlberger;2;Østrig;1994
3928;Rudi Valenta;2;Østrig;1921
3928;Stuart Dangerfield;2;Storbritannien;1971
3928;Hans-Henrik Ørsted;2;Danmark;1954
3928;Alexander Bespalov;2;Rusland;1981
3928;Andreas Walzer;2;Tyskland;1970
3928;Arnold Stam;2;Nederlandene;1968
3928;Benoit Vaugrenard;2;Frankrig;1982
3928;Bert Roesems;2;Belgien;1972
3928;Brian Vandborg;2;Danmark;1981
3928;Carlos Ospina;2;Colombia;1982
3928;Christopher Baldwin;2;USA;1975
3928;Dario Andriotto;2;Italien;1972
3928;Inigo Chaurreau;2;Spanien;1973
3928;Inigo Gonzalez De Heredia;2;Spanien;1971
3928;Ivan Mauricio Casas;2;Colombia;1980
3928;Jan Bo Petersen;2;Danmark;1970
3928;Jos Wolfkamp;2;Nederlandene;1963
3928;Jose Herrero;2;Spanien;1934
3928;Jose Roberto Sierra;2;Spanien;1967
3928;Kent Bostick;2;USA;1953
3928;Mario Gutte;2;Nederlandene;1964
3928;Michal Hrazdira;2;Tjekkiet;1977
3928;Patrick Bonnet;2;Frankrig;1957
3928;Rasmus Quaade;2;Danmark;1990
3928;Raul Garcia Pierna;2;Spanien;2001
3928;Reidar Bohlin Borgersen;2;Norge;1980
3928;Ruben Fernandez;2;Spanien;1991
3928;Salvatore Puccio;2;Italien;1989
3928;Toni Tauler;2;Spanien;1974
3928;Walter Fantini;2;Italien;1912
3928;Walter Vargas;2;Colombia;1992
3928;Lawson Craddock;2;USA;1992
3928;Bruno Armirail;2;Frankrig;1994
3928;A.O.T. Earl;2;Storbritannien;-
3928;Alfred Gornemann;2;Tyskland;1877
3928;Alfred Pellant;2;Storbritannien;-
3928;Alfredo Bonariva;2;Italien;1934
3928;Arno Ritter;2;Tyskland;-
3928;Bartolomeo Balbiani;2;Italien;-
3928;C. Wunderlich;2;Tyskland;-
3928;Carlisle Wilson;2;Storbritannien;-
3928;Carlo Ricci;2;Italien;-
3928;Carlo Westphal;2;Tyskland;1985
3928;Cesar Debaets;2;Belgien;1892
3928;Daniel Oss;2;Italien;1987
3928;Davide Martinelli;2;Italien;1993
3928;Dirk Baert;2;Belgien;1949
3928;Domenico Allasia;2;Italien;1893
3928;Edward Theuns;2;Belgien;1991
3928;Emil Zander;2;Tyskland;1891
3928;Eugen Stabe;2;Tyskland;-
3928;Eugenio Galliussi;2;Frankrig;1915
3928;Federico Goll;2;Italien;-
3928;Ferdinando Coppa;2;Italien;-
3928;Francesco Gilardini;2;Italien;-
3928;Gaston Veillet;2;Frankrig;-
3928;Genial Lucifer;2;Frankrig;-
3928;Georges Guillier;2;Frankrig;1920
3928;Gilbert Robin;2;Frankrig;-
3928;Giulio Tagliavini;2;Italien;1883
3928;Godfrey White;2;Storbritannien;-
3928;Gustav Huhn;2;Tyskland;-
3928;Henri Dejaeger;2;Belgien;1893
3928;Isaac Vitre;2;Frankrig;1931
3928;Jake Stewart;2;Storbritannien;1999
3928;Jesse Sergent;2;New Zealand;1988
3928;Johan Le Bon;2;Frankrig;1990
3928;Johnny Adams;2;Storbritannien;1863
3928;Julius van den Berg;2;Nederlandene;1996
3928;Luciano Pagliarini;2;Brasilien;1978
3928;Lukasz Wisniowski;2;Polen;1991
3928;Mathias Vacek;2;Tjekkiet;2002
3928;Matthew Holmes;2;Storbritannien;1993
3928;Max Duwel;2;Tyskland;1890
3928;Max Reheis;2;Tyskland;1869
3928;Michiel Elijzen;2;Nederlandene;1982
3928;Otto Wokurka;2;Østrig;1871
3928;Paul Daederich;2;Tyskland;-
3928;Pol Lannoo;2;Belgien;1952
3928;R.V. Asbury;2;Storbritannien;-
3928;Raphael Schweda;2;Tyskland;1976
3928;Roger Creton;2;Frankrig;1926
3928;Rudolf Kotsch;2;Tyskland;1889
3928;Rudolf Kutsch;2;Tyskland;1889
3928;Simone Cadamuro;2;Italien;1976
3928;Steele Von Hoff;2;Australien;1987
3928;W.G. James;2;Storbritannien;-
3928;Walter Geisdorf;2;Tyskland;1893
3928;Will Clarke;2;Australien;1985
3928;Willi Hoppner;2;Tyskland;-
3928;Willi Lorenz;2;Tyskland;-
3928;Willy Rothig;2;Tyskland;-
3928;Wouter Wippert;2;Nederlandene;1990
3928;Yvon Marrec;2;Frankrig;1929
3928;Gerben Thijssen;2;Belgien;1998
3928;Dmitriy Gruzdev;2;Kasakhstan;1986
3928;Jonas Olsson;2;Sverige;1980
3928;Sergiy Matveyev;2;Ukraine;1975
3928;Einer Rubio;2;Colombia;1998
3928;Arnaud De Lie;2;Belgien;2002
4029;David McCann;1;Irland;1973
4029;Christian Poos;1;Luxembourg;1977
4029;Jonathan Hall;1;Australien;1972
4029;Christopher Newton;1;Storbritannien;1973
4029;Dylan Casey;1;USA;1970
4029;Jose Goncalves;1;Portugal;1989
4029;Per Sandahl;1;Danmark;1953
4029;Anton Vorobyev;1;Rusland;1990
4029;Benjamin Day;1;Australien;1978
4029;Bernd Drogan;1;Tyskland;1955
4029;Clay Moseley;1;USA;1971
4029;Conn McDunphy;1;Irland;1997
4029;Dariusz Baranowski;1;Polen;1972
4029;Dean Podgornik;1;Slovenien;1979
4029;Dmitry Semov;1;Rusland;1978
4029;Duban Alberto Ramirez;1;Colombia;1965
4029;Graeme Obree;1;Storbritannien;1965
4029;Gunnar Asmussen;1;Danmark;1944
4029;Heberth Gutierrez;1;Colombia;1973
4029;Ian Garrison;1;USA;1998
4029;Ivo Oliveira;1;Portugal;1996
4029;Jason McIntyre;1;Storbritannien;1973
4029;Jean Nuttli;1;Schweiz;1974
4029;Jens Lehmann;1;Tyskland;1967
4029;John Frey;1;USA;1958
4029;Johnny Daniel Leal;1;Colombia;-
4029;Jon Stenner;1;USA;1964
4029;Jørgen Bligaard;1;Danmark;1969
4029;Kamil Gradek;1;Polen;1990
4029;Karl Maxon;1;USA;1959
4029;Klemen Stimulak;1;Slovenien;1990
4029;Kristjan Fajt;1;Slovenien;1982
4029;Kristjan Snorrason;1;Australien;1975
4029;Krzysztof Szafranski;1;Polen;1972
4029;Libardo Nino;1;Colombia;1968
4029;Michael Hepburn;1;Australien;1991
4029;Nathan Sheafor;1;USA;1961
4029;Norman Alvis;1;USA;1963
4029;Oleg Zhukov;1;Rusland;1976
4029;Patrick Calcagni;1;Schweiz;1977
4029;Pedro Herrera;1;Colombia;1986
4029;Piotr Chmielewski;1;Polen;1970
4029;Raul Montana;1;Colombia;1971
4029;Robert Vrecer;1;Slovenien;1980
4029;Roman Jeker;1;Schweiz;1970
4029;Scott Mercier;1;USA;1968
4029;Sebastian Lang;1;Tyskland;1979
4029;Sebastian Wolski;1;Polen;1976
4029;Sergej Startchenkov;1;Rusland;-
4029;Slawomir Kohut;1;Polen;1977
4029;Thomas Liese;1;Tyskland;1968
4029;Thurlow Thomas Rogers;1;USA;1960
4029;Tom Zirbel;1;USA;1978
4029;Tomasz Lisowicz;1;Polen;1977
4029;Trent Klasna;1;USA;1969
4029;Viktor Kunz;1;Schweiz;1968
4029;Mathias Norsgaard;1;Danmark;1997
4029;Joel Suter;1;Schweiz;1998
4029;Rafael Reis;1;Portugal;1992
4029;Curtis Dearden;1;Canada;1983
4029;Jorge Montenegro;1;Ecuador;1988
4029;Alexandr Dyachenko;1;Kasakhstan;1983
4029;Vadim Kravchenko;1;Kasakhstan;1969
4029;Alexander Wetterhall;1;Sverige;1986
4029;Fredrik Ericsson;1;Sverige;1978
4029;Magnus Knutsson;1;Sverige;1963
4029;Håkan Larsson;1;Sverige;1958
4029;Volodymyr Dyudya;1;Ukraine;1983
4029;Sergiy Adyeyev;1;Ukraine;1976
